"FIPS","Population","HS","BAorHigher","Owner_Occupied","Uninsured","Poverty","MetroArea","Unemployment","HHIncome_med","HHInc_PercStateTotal","Rural_Urban","UrbanInfCode","EconType","Male","WhiteAlone","BlackAlone","AsianAlone","Hispanic","Multiple"
18077,"32208",42.3,17.9,NA,NA,15.5,"No",3.4,"51031 ",91.6,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","3 - Micropolitan (adjacent to large metro area)","Manufacturing",48.1153750620964,95.1751117734724,2.02744659711873,0.807252856433184,2.88748137108793,1.61761053154496
18079,"27611",45.9,11.1,NA,NA,14.8,"No",3.6,"51560 ",92.5,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Manufacturing",50.1140849661367,97.1967694034986,0.876462279526276,0.322335301148093,2.57868240918475,1.31107167433269
18081,"156225",31,31.8,71.8063702087028,NA,7.7,"Yes",2.9,"69880 ",125.4,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",49.3550968154905,91.8719795167227,2.42278764602336,3.50392062730037,3.60825732117139,1.8134101456233
18083,"36895",35.8,16.4,NA,NA,15.7,"No",3.3,"48606 ",87.2,"5 - Nonmetro (20,000+ urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Government",50.635587477978,94.3596693318878,2.95975064371866,0.899850928310069,2.23607534896327,1.38772191353842
18085,"79344",35.2,22.7,75.79,NA,9,"No",2.6,"57367 ",102.9,"4 - Nonmetro (20,000+ urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Manufacturing",49.9798346440815,95.3733111514418,1.16454930429522,1.61574914297237,8.05479935470861,1.36494252873563
18087,"39330",32.4,10.4,NA,NA,7.8,"No",2.5,"67498 ",121.1,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Manufacturing",50.8009153318078,97.9023646071701,0.52885837782863,0.450038138825324,4.14696160691584,0.79583015509789
18089,"484411",35,22.1,70.7506813024549,NA,15.7,"Yes",4.9,"55280 ",99.2,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",48.4041444145571,71.250652854704,24.5010951444125,1.69339672303065,19.3851915006059,1.94380391857328
18091,"110007",39.3,17.9,71.4568833313672,NA,15.7,"Yes",4.4,"52095 ",93.5,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",51.5367203905206,84.9527757324534,11.5610824765697,0.626323779395857,6.84047378803167,2.3616678938613
18093,"45668",43.4,15.5,NA,NA,12.5,"No",3.8,"53187 ",95.4,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Nonspecialized",49.5423491284926,96.9409652272926,0.543049837960935,0.72041692213366,1.70797932907068,1.3225891214855
18095,"129641",39,18,68.6311599771433,NA,17,"Yes",3.9,"49522 ",88.9,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",49.9780162140064,88.3123394605102,8.55516387562577,0.616317368733657,4.11829590947308,2.04487777786348
18097,"954670",28,30.4,54.1839825315207,11.2290912016327,17.2,"Yes",3.5,"48409 ",86.9,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",48.1939308871128,63.9844134622435,28.8989912744718,3.64534341709701,10.6438874165942,2.94499670043052
18099,"46248",39,20.5,NA,NA,11.5,"No",3.2,"55766 ",100.1,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Manufacturing",49.8443175921121,96.4733610102058,0.880038055699706,0.700570835495589,10.4220723058294,1.48330738626535
18101,"10217",43.2,13.4,NA,NA,11.8,"No",2.7,"55444 ",99.5,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Government",50.6704512087697,97.8760888714887,0.313203484388764,0.381716746598806,1.08642458647352,1.03748654203778
18103,"35567",42.5,12.7,NA,NA,16.1,"No",4,"47624 ",85.5,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Government",53.7942474765935,91.3824612702786,5.03556667697585,0.463913177945849,3.33174009615655,2.11994264346164
18105,"146917",21.9,45.6,53.6136869598752,NA,21.4,"Yes",3.6,"48883 ",87.7,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Government",49.7110613475636,86.3657711496968,3.63130202767549,7.04751662503318,3.50197730691479,2.57424259956302
18107,"38346",41.3,18.1,NA,NA,10.8,"No",3,"53700 ",96.4,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","3 - Micropolitan (adjacent to large metro area)","Manufacturing",50.7171543316122,96.2264642987535,1.10311375371616,0.839722526469514,4.98617848015438,1.3430344755646
18109,"70116",40,16.9,73.9533300555955,NA,10.6,"Yes",3.4,"66151 ",118.7,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",49.6591362884363,97.3016144674539,0.519139711335501,0.604712191225968,1.58879570996634,1.20229334246106
18111,"14011",44.2,11.2,NA,NA,10.3,"Yes",4.3,"53060 ",95.2,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",50.481764328028,96.6954535721933,0.885018913710656,0.521019199200628,6.38783812718578,1.21333238170009
18113,"47532",40.7,14.3,NA,NA,9.1,"No",2.9,"61341 ",110.1,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Manufacturing",50.1241269039805,96.7158966590928,1.0687536817302,0.534376840865101,10.5381637633594,1.2286459648237
18115,"5844",45.6,13.7,NA,NA,9.7,"Yes",3.5,"58022 ",104.1,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Recreation",49.5208761122519,97.741273100616,0.598904859685147,0.325119780971937,1.4715947980835,1.06091718001369
18117,"19489",45.1,12.3,NA,NA,15.6,"No",3.9,"44968 ",80.7,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Recreation",49.8691569603366,96.4800656780748,1.46749448406794,0.405356867976807,1.77022936015188,1.19554620555185
18119,"20845",42.6,12.6,NA,NA,12.6,"Yes",4.4,"49731 ",89.2,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Manufacturing",50.0023986567522,97.2847205564884,0.508515231470377,0.546893739505877,1.46318061885344,1.25689613816263
18121,"16927",43.4,12.2,NA,NA,15.7,"No",4,"49639 ",89.1,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Government",47.2617711348733,95.8114255331719,2.62302829798547,0.206770248715071,1.64234654693685,0.850711880427719
18123,"19102",47,14.9,NA,NA,12.4,"No",3.7,"52332 ",93.9,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Manufacturing",53.5650717202387,95.2151607161554,2.83739922521202,0.497330122500262,1.44487488221129,1.05224583813213
18125,"12410",42.6,13.7,NA,NA,11.1,"No",3.5,"54265 ",97.4,"8 - Nonmetro (rural or < 2,500 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Mining",49.8549556809025,97.4053182917002,0.660757453666398,0.652699435938759,1.44238517324738,0.813859790491539
18127,"169594",34.5,28.2,69.9700256481567,NA,8.9,"Yes",3.8,"69298 ",124.4,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Manufacturing",49.4887790841657,92.2326261542272,4.23835748906211,1.46998124933665,10.2633347877873,1.65453966531835
18129,"25540",38.4,20.7,NA,NA,9.2,"Yes",2.8,"68162 ",122.3,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Manufacturing",49.9412685982772,96.8872357086922,1.04541895066562,0.606891151135474,1.29209083790133,1.15505090054816
18131,"12469",47,12.5,NA,NA,12.2,"No",3.1,"49730 ",89.2,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Manufacturing",50.9824364423771,97.0567006175315,0.914267383110113,0.248616569091347,3.20795573021092,1.25912262410779
18133,"37779",43.8,16.1,NA,NA,12.2,"Yes",3.8,"54718 ",98.2,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",52.5159480134466,93.3005108658249,3.79840652214193,1.04290743534768,2.08846184388152,1.45318827920273
18135,"24851",42.5,14.3,NA,NA,13.6,"No",3.9,"46441 ",83.3,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Manufacturing",49.1006398132872,96.9739648303891,0.788700655909219,0.374230413263048,3.53305701983824,1.34401030139632
18137,"28523",43.5,18.1,NA,NA,11.1,"No",3.6,"57436 ",103.1,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Nonspecialized",49.5319566665498,96.9638537320759,0.494337902745153,0.978157977772324,1.86165550608281,1.18851453213196
18139,"16663",46,13,NA,NA,10.7,"No",2.9,"53271 ",95.6,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Nonspecialized",49.3488567484847,96.9393266518634,1.06223369141211,0.38408449858969,1.74038288423453,1.22426933925464
18141,"270771",30.7,29.2,68.0026341117471,NA,13.5,"Yes",3.6,"54674 ",98.1,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",48.6891136790868,79.8926029744692,13.7813872238903,2.58890353841438,8.91380539274885,3.0730765111478
18143,"23878",44.2,11.9,NA,NA,15.5,"Yes",3.9,"44913 ",80.6,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Manufacturing",49.1289052684479,97.1396264343747,0.544434207220035,0.971605662115755,2.45414188793031,0.933914063154368
18145,"44593",42.7,19.4,NA,NA,11.6,"Yes",3.1,"57193 ",102.6,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Manufacturing",49.6625030834436,96.0105846209046,1.36344269279932,0.858879196286413,4.37512614087413,1.27150001121252
18147,"20327",44.9,14.9,NA,NA,9.2,"No",3.3,"56862 ",102,"8 - Nonmetro (rural or < 2,500 urban pop., adjacent to metro)","7 - Noncore (adjacent to small metro, with a town of ≤ 2,500)","Nonspecialized",50.3369902100654,97.2499631032617,0.974073891867959,0.38372607861465,2.95665863137699,1.12658041029173
18149,"22935",42.1,10.8,NA,NA,11,"No",4.3,"49972 ",89.7,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Nonspecialized",49.8670154785263,97.6455199476782,0.440374972749073,0.231087856987138,3.93721386527142,1.19468061914105
18151,"34586",38.3,20.6,NA,NA,11,"No",2.7,"58295 ",104.6,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Manufacturing",50.7719886659342,96.9496327993986,0.821141502341988,0.621638813392702,3.69802810385705,1.1883421037414
18153,"20690",44.7,10.8,NA,NA,13.7,"Yes",4.7,"47554 ",85.3,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Mining",54.3305944900918,93.1512808119865,4.78008699855002,0.270662155630739,1.79313678105365,1.44514258095698
18155,"10717",48.6,9.9,NA,NA,17.7,"No",3.9,"47713 ",85.6,"8 - Nonmetro (rural or < 2,500 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Recreation",51.5442754502193,96.7434916487823,1.29700475879444,0.391900718484651,1.97816553139871,1.23168797238033
18157,"193048",25,37.7,58.6846421685707,NA,18.1,"Yes",3.2,"52269 ",93.8,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Government",51.1157846753139,83.1534126227674,5.65714226513613,8.56108325390576,8.50151257718288,2.1771787327504
18159,"15128",41.1,23,NA,NA,8.4,"No",2.8,"60896 ",109.3,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","4 - Noncore (adjacent to large metro area)","Nonspecialized",49.8215230037017,97.1311475409836,0.720518244315177,0.561872025383395,2.92834479111581,1.15018508725542
18161,"7037",48,16.9,NA,NA,10.7,"Yes",3.1,"50300 ",90.3,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Nonspecialized",49.6092084695183,96.6178769361944,0.952110274264601,0.483160437686514,1.8473781440955,1.60579792525224
18163,"180974",32.5,26.3,66.4848264959702,NA,15.1,"Yes",3.2,"50500 ",90.6,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",48.4594472134119,85.7951971001359,9.72791671731851,1.32173682407418,2.7351995314244,2.66115574612928
18165,"15479",44.2,13.4,NA,NA,15.2,"Yes",5.5,"49287 ",88.4,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Manufacturing",49.6866722656502,97.4998384908586,0.484527424252213,0.258414626267847,1.29853349699593,1.32437495962271
18167,"107386",32.2,24.5,60.277108721055,NA,19.2,"Yes",4.4,"48335 ",86.7,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",50.663028700203,87.8689959585048,7.29797180265584,2.02167880356844,2.72102508706908,2.38299219637569
18169,"31280",42.5,18.4,NA,NA,12.4,"No",3.5,"51487 ",92.4,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Manufacturing",48.4590792838875,96.633631713555,0.831202046035806,0.578644501278772,2.6118925831202,1.20204603580563
18171,"8263",43.2,18.9,NA,NA,9.8,"No",3.2,"60596 ",108.7,"8 - Nonmetro (rural or < 2,500 urban pop., adjacent to metro)","7 - Noncore (adjacent to small metro, with a town of ≤ 2,500)","Farming",49.4493525353988,97.5795715841704,0.350962120295292,0.593004961878252,1.96054701682198,1.10129492920247
18173,"62567",31.4,29.6,NA,NA,7.1,"Yes",2.9,"75534 ",135.5,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",49.019451148369,93.7906564163217,1.66381638883117,2.66754039669474,1.93073025716432,1.55193632426039
18175,"27943",43.6,13.2,NA,NA,13.4,"Yes",3.5,"44534 ",79.9,"1 - Metro (1 million+ urban pop.)","1 - Large (metro, 1 million+ residents)","Manufacturing",49.8156962387718,97.9279247038614,0.501019933435923,0.289875818630784,1.36348996170776,1.0306695773539
18177,"65936",38,18.2,66.0156102711059,NA,16,"No",3.6,"45130 ",81,"5 - Nonmetro (20,000+ urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Nonspecialized",48.4363625333657,90.524144625091,5.04428536762922,1.04495268138801,3.13334142198496,2.92253093909245
18179,"28206",40,18.1,NA,NA,8.5,"Yes",2.8,"60010 ",107.7,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Manufacturing",49.3228391122456,97.0148195419414,0.762249166843934,0.677160887754379,3.173083741048,1.21250797702616
18181,"24133",41.4,16.8,NA,NA,8.5,"No",3.1,"58380 ",104.8,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Manufacturing",49.7658807442092,96.5400074586666,0.774872581112999,0.555256288070277,8.67277172336634,1.35499109103717
18183,"34074",39.7,20.9,NA,NA,7.1,"Yes",2.9,"67758 ",121.6,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Manufacturing",49.8415213946117,97.2236896167166,0.454892293244116,0.572283852790984,2.19815695251511,1.2766332100722
19000,"3156145",31.1,28.2,NA,NA,11.2,NA,2.5,"60071 ",100,NA,NA,NA,NA,NA,NA,NA,NA,NA
19001,"7063",43.1,15.4,NA,NA,9.7,"No",2.4,"54282 ",90.4,"8 - Nonmetro (rural or < 2,500 urban pop., adjacent to metro)","7 - Noncore (adjacent to small metro, with a town of ≤ 2,500)","Nonspecialized",49.6814384822313,97.8337816791732,0.495540138751239,0.382273821322384,2.22285147954127,0.991080277502478
19003,"3645",39.1,17.7,NA,NA,12.7,"No",1.9,"51577 ",85.9,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","12","Manufacturing",50.0685871056241,97.5857338820302,0.356652949245542,0.740740740740741,1.45404663923182,0.768175582990398
19005,"13832",38.9,18.5,NA,NA,11.7,"No",3.1,"53359 ",88.8,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",50.7446500867553,95.9658762290341,1.74233661075766,0.491613649508386,6.95488721804511,0.795257374204743
19007,"12437",37,17.1,NA,NA,15.2,"No",3.3,"44298 ",73.7,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","9 - Noncore (adjacent to micro area, with a town of 2,500 to 19,999)","Nonspecialized",49.3929404197154,96.6792634879794,0.828173996944601,0.67540403634317,2.16290102114658,1.43925383935033
19009,"5506",40.1,14.6,NA,NA,11,"No",2.4,"51210 ",85.2,"8 - Nonmetro (rural or < 2,500 urban pop., adjacent to metro)","7 - Noncore (adjacent to small metro, with a town of ≤ 2,500)","Farming",48.5470395931711,97.7660733745005,0.490374137304758,0.472212132219397,1.59825644751181,0.998910279694878
19011,"25642",36.3,22.6,NA,NA,7.9,"Yes",2.7,"62799 ",104.5,"2 - Metro (250,000 to 1 million urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",49.8596053349973,97.5508930660635,0.678574214179861,0.370485921534982,1.50144294516808,1.04516028390921
19013,"132408",30.2,28.6,64.4819377267231,NA,16.3,"Yes",2.8,"52320 ",87.1,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Manufacturing",49.1624373149659,84.5319013956861,9.70938311884478,2.49305177934868,4.45063742372062,2.50060419310011
19015,"26346",32.3,24.8,NA,NA,8.8,"No",2.1,"63099 ",105,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","5 - Micropolitan (adjacent to small metro area)","Nonspecialized",50.5275943217187,96.6294693691642,1.19562741972216,0.527594321718667,2.72147574584377,1.15387535109694
19017,"24947",32.3,30.3,NA,NA,6.6,"Yes",2,"74646 ",124.3,"3 - Metro (< 250,000 urban pop.)","2 - Small (metro, <1 million residents)","Nonspecialized",49.4969334990179,96.428428267928,1.21858339680122,1.08630296228003,1.67154367258588,1.09832845632741
19019,"21199",38.9,20.6,NA,NA,10.6,"No",2.6,"59724 ",99.4,"6 - Nonmetro (2,500 to 19,999 urban pop., adjacent to metro)","6 - Noncore (adjacent to small metro, with a town of ≥ 2,500)","Nonspecialized",49.7287607906033,97.4715788480589,0.556630029718383,0.608519269776876,1.66045568187179,1.08967404122836
19021,"19874",29.5,19.6,NA,NA,10.2,"No",2.1,"52683 ",87.7,"7 - Nonmetro (2,500 to 19,999 urban pop., not adjacent to metro)","8 - Micropolitan (not adjacent to metro area)","Manufacturing",50.7950085538895,82.9224111905002,3.54231659454564,9.68099023850257,25.9836972929456,1.4088759182852
19023,"14539",37.8,17.5,NA,NA,9,"No",2.7,"57971 ",96.5,"8 - Nonmetro (rural or < 2,500 urban pop., adjacent to metro)","7 - Noncore (adjacent to small metro, with a town of ≤ 2,500)","Farming",49.9140243483046,97.737120847376,0.302634293967948,0.942293142582021,1.38936653139831,0.811610152004952
19025,"9699",36.4,19.5,NA,NA,11.3,"No",2.5,"54865 ",91.3,"9 - Nonmetro (rural or < 2,500 urban pop., not adjacent to metro)","10 - Noncore (adjacent to micro area, with no town of ≥ 2,500)","Farming",51.603258067842,95.9171048561707,2.35075781008351,0.278379214351995,1.94865450046397,1.03103412722961
